filename,author,title,doi,language,bertopic_topic,bertopic_prob
921_CelisSanchezMuozVillarejo-2015-Veinteaosdeinvestigaciones.pdf,https://www.researchgate.net/publication/283082360,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/283082360",,es,1,0.982019789957978
922_Meadows_Huels_Schneider_2015.pdf,https://www.researchgate.net/publication/283563619,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/283563619",10.2458/azu_rc.57.18569,en,1,0.7496069334150507
923_Zooarqueologia_Almeida_N._Saladie_P._Oosterbeek_L._2015.pdf,https://www.researchgate.net/publication/329145142,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/329145142",,pt,1,0.9775357442910856
924_EbroValley_2016.pdf,Iñigo García-Martínez de Lagrán,"8.2&nbsp;ka BP paleoclimatic event and the Ebro Valley Mesolithic groups: Preliminary data from Artusia rock shelter (UnzuE, Navarra, Spain)",10.1016/j.quaint.2015.06.050,en,2,0.9823546138428569
925_ComunityinLife_2016.pdf,"Kurt W. Alt, Stephanie Zesch, Rafael Garrido-Pena, Corina Knipper, Anna Szécsényi-Nagy, Christina Roth, Cristina Tejedor-Rodríguez, Petra Held, Íñigo García-Martínez-de-Lagrán, Denise Navitainuck, Héctor Arcusa Magallón, Manuel A. Rojo-Guerra","A Community in Life and Death: The Late Neolithic Megalithic Tomb at Alto de Reinoso (Burgos, Spain)",10.1371/journal,en,2,0.9908847305026028
926_PedroTereso_2016.pdf,,Agriculture in NW Iberia during the Bronze Age: A review of archaeobotanical data,10.1016/j.jasrep.2016.07.011,pt,2,0.926718611693193
927_ValenzuelaLamas_2016.pdf,,Analysis of seasonal mobility of sheep in Iron Age Catalonia (north-eastern Spain) based on strontium and oxygen isotope analysis from tooth enamel: First results,10.1016/j.jasrep.2015.08.042,en,2,1.0
929_Hernandez-Perez_etal_Cabezo-Redondo_2016.pdf,,"CR CABEZO REDONDO (VILLENA, ALICANTE)",,es,2,0.914702333234748
930_Clemente-et-al_coro-trasito_2016.pdf,,_Sesión 1. Prehistoria y Arte Rupestre_,,es,2,0.9405361280449448
931_PaisajesPastorales_2016.pdf,,nº 67 325-337 DONOSTIA 2016 ISSN 1132-2217 • eISSN 2172-4555,10.21630/maa.2016.67.mis11,es,2,0.9637110442222228
932_distribution-and-chronological-framework-for-iberian-variscite-mining-and-consumption-at-pico-centeno-encinasola-spain_2016.pdf,Carlos P. Odriozola,"Distribution and chronological framework for Iberian variscite mining and consumption at Pico Centeno, Encinasola, Spain",10.1016/j.yqres.2015.11.010,en,2,0.9645375837517715
933_earliest-evidence-of-neolithic-collective-burials-from-eastern-iberia-radiocarbon-dating-at-the-archaeological-site-of-les-llometes-alicante-spain_2016.pdf,,untitled,10.1017/RDC.2016.34,en,2,0.9841990296629451
934_AbrigoEsplugon_2016.pdf,https://www.researchgate.net/publication/304012677,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/304012677",,es,1,0.9686068707893996
935_Acequion_2016.pdf,,I Reunión Científica de Arqueología de Albacete,10.1016/j.jas.2010.01.035,es,2,0.967631903445138
936_BronceFinal_2016.pdf,"Francisco Javier Jover Maestre, Alberto Lorrio Alvarado, María de los Ángeles Díaz Tena",El Bronce Final en el Levante de la península Ibérica: bases arqueológicas y periodización,10.5209/CMPL.53218,es,2,0.9550847077918374
937_CromlechTumular_Mujika et al_Munibe_2016.pdf,,**MUNIBE** Antropologia-Arkeologia,,es,2,0.9709493749943051
938_YacimientoDevesa_2016.pdf,Pablo Vázquez Liz,El yacimiento de A Devesa de Abaixo (Pontevedra): muerte y tradición en la prehistoria reciente del Noroeste de la Península Ibérica ; A Devesa de Abaixo archaeological site (Pontevedra): death and tradition in late prehistory in the NW of the Iberian Peninsula,10.3989/ceg.2016.129.01,es,2,0.9708972564187359
940_EnterramientosNeolitico_2016.pdf,,"_Del neolític a l’edat del bronze en el Mediterrani occidental. Estudis en homenatge a Bernat Martí Oliver._ tv sip 119, València, 2016, p. 181-210.",10.1179/1461957114Y.0000000084,es,2,0.9486838553384188
941_EnterramientosAltoAragon_2016.pdf,https://www.researchgate.net/publication/304020772,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/304020772",10.1111/j.1365-294X.2011.05361.x,es,1,0.8658452182243386
942_IndustriaLitica_2016.pdf,,2016 ISSN 1132-2217 • eISSN 2172-4555,10.21630/maa.2016.67.mis01,es,2,1.0
943_DolmenHuesera_FernandezEraso_2016.pdf,Javier FERNÁNDEZ-ERASO,"Estela decorada en el dolmen del Alto de la Huesera (Laguardia, Álava) = Decorated stela in Alto de la Huesera dolmen (Laguardia, Álava)",10.14201/zephyrus2016781933,es,2,0.9825156393039864
944_CermicaElPortalon_2016.pdf,,nº 67 105-126 DONOSTIA,10.21630/maa.2016.67.06,es,2,0.9379343679885992
945_ColonizacionFenicia_LopezCastro_2016.pdf,José Luis López Castro,La colonización fenicia inicial en el Mediterráneo Central: nuevas excavaciones arqueológicas en Utica (Túnez) ; The initial Phoenician colonization in Central Mediterranean: new archaeological excavations in Utica (Tunisia),10.3989/tp.2016.12164,es,2,0.936428016555978
946_mupreva194_mupreva153_2016.pdf,,"_Del neolític a l’edat del bronze en el Mediterrani occidental. Estudis en homenatge a Bernat Martí Oliver._ tv sIp 119, València, 2016, p. 97-107.",,ca,2,0.9497208636604807
947_Baylissetal2016Montelirio.pdf,https://www.researchgate.net/publication/312198527,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/312198527",10.1371/journal.pone.0087436,es,1,0.983325726775273
948_PeterSmith_2016.pdf,,2016 ISSN 1132-2217 • eISSN 2172-4555,10.21630/maa.2016.67.03,es,2,0.9652329416053381
949_DidacRoman_2016.pdf,Didac Roman,La fin du Paléolithique dans la Catalogne méridionale ibérique revisitée : nouvelles réponses pour anciennes questions,10.1016/j.anthro.2016.10.001,fr,2,0.9466515962796295
950_LourdesMontes_2016.pdf,,2016 ISSN 1132-2217 • eISSN 2172-4555,10.21630/maa.2016.67.mis07,es,2,0.9387227125853844
951_CamaraSerrano_MontefrioAsentamiento_2016.pdf,,"LA OCUPACIÓN DE LAS PEÑAS DE LOS GITANOS (MONTEFRÍO, GRANADA) DESDE EL NEOLÍTICO AL MUNDO ROMANO. ASENTAMIENTO Y RITUAL FUNERARIO.",,es,2,0.9240245721239582
953_Landscape_resources_and_people_during_2016.pdf,Lourdes Montes,"Landscape, resources and people during the Mesolithic and Neolithic times in NE Iberia: The Arba de Biel Basin",10.1016/j.quaint.2015.05.041,en,1,0.5939327908464294
954_marine-radiocarbon-reservoir-effect-in-late-pleistocene-and-early-holocene-coastal-waters-off-northern-iberia_2016.pdf,,untitled,10.1017/RDC.2016.71,en,2,0.9654072105659671
955_VelascoVazquz_2016.pdf,,nº 67 75-103 DONOSTIA 2016 ISSN 1132-2217 • eISSN 2172-4555,10.21630/maa.2016.67.04,es,2,0.9762155793061276
956_NotasSobreLaFaseSotoFormativoEnElPobladoDeLosCuest_2016.pdf,,"## **NOTAS SOBRE LA FASE** _**SOTO FORMATIVO**_ **EN EL POBLADO DE LOS CUESTOS DE LA ESTACIÓN (BENAVENTE, ZAMORA)**",,es,2,0.9456347049578333
957_RitaPeyroteo_2016.pdf,,Unknown,,en,2,1.0
958_VILLALOBOSGARCAyODRIOZOLA2016.OrganizingtheProductionofVariscitePersonalOrnamentsinLaterPrehistoricIberiaTheMinesofAlisteandtheProductionSitesofQuiruelasde.pdf,,"European Journal of Archaeology 19 (4) 2016, 631–651",10.1080/14619571.2016.1147316,en,2,0.9633637614803653
960_OsPrimeirosEnterramentosSidericosConhecidosNaMarge_2016.pdf,,"*** Antropóloga, Arqueologia & Património zelimaria@hotmail.com",,pt,2,0.9423126397744973
961_CarlosOdriozola_2016.pdf,,Personal body ornamentation on the Southern Iberian Meseta: An archaeomineralogical study,10.1016/j.jasrep.2015.11.021,en,2,0.9776713814101816
962_Dialnet-PrimerosDatosSobreElAsentamientoDelHierroAntiguo_2016.pdf,,"QUAD. PREH. ARQ. CAST. 34, 2016",,es,2,1.0
963_MolinaGonzalez_AltiplanosGranadinosDieta_2016.pdf,,"_Del neolític a l’edat del bronze en el Mediterrani occidental. Estudis en homenatge a Bernat Martí Oliver._ tv sIp 119, València, 2016, p. 451-463.",,es,2,0.9513808528169997
964_Rosser_Soler_Propuesta-de-fases-cronologicas-para-el-asentamiento-neolitico-del-Tossal-de-les-Basses_2016.pdf,Varios Autores,Del neolític a l’edat del bronze - Estudis en homenatge a Bernat Martí Oliver,,es,2,0.9593916989326183
965_XavierOms_2016.pdf,"F. Xavier Oms, Juan F. Gibaja, Niccolò Mazzucco, Jean Guilaine","Revisión radiocarbónica y cronocultural del Neolítico antiguo de la Balma Margineda (Aixovall, Andorra) ; 	Chronocultural and radiocarbon revision of the Early Neolithic in Balma Margineda (Aixovall, Andorra)",10.3989/tp.2016.12162,en,2,0.9562479995452644
966_JesusTapia_2016.pdf,,2016 ISSN 1132-2217 • eISSN 2172-4555,10.21630/maa.2016.67.mis06,es,2,0.9498288475181412
967_PrietoMartinez_2016.pdf,Settlements and Houses in Galicia in the Middle and Late Bronze Age Chapter Author(s): M. Pilar Prieto-Martínez and  Mikel Díaz-Rodríguez,Chapter Title: Settlements and Houses in Galicia in the Middle and Late Bronze Age Chapter Author(s): M. Pilar Prieto-Martínez and  Mikel Díaz-Rodríguez,,en,2,0.9530756343432047
968_Liesau2016UISPPivories_2016.pdf,Elisa Guerra Doce and Corina Liesau von Lettow-Vorbeck (editors),"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/299455859",10.1016/j.quaint.2013.01,en,1,0.7692037727480804
969_PatriciaSaragoça_2016.pdf,Patrícia Saragoça,Stable isotope and multi-analytical investigation of Monte da Cegonha: A Late Antiquity population in southern Portugal,10.1016/j.jasrep.2016.07.010,en,2,1.0
970_NeolothicNecropolis_2016.pdf,Gerard Remolins,"The Neolithic Necropolis of La Feixa del Moro (Juberri, Andorra): New data on the first farming communities in the Pyrenees",10.1016/j.crpv.2015.11.005,ca,2,0.9565489275825327
971_agriculture-in-south-western-europe-new-isotopic-insights-from-portugals-atlantic-coast_2016.pdf,,## **The transition to agriculture in south-western Europe: new isotopic insights from Portugal’s Atlantic coast**,10.15184/aqy.2016.34,en,2,1.0
972_TossaldelaVila_2016.pdf,,"QUAD. PREH. ARQ. CAST. 34, 2016",,es,2,0.9833916753689476
973_Isotope_2017.pdf,"Iranzu Guede, Luis Angel Ortega, Maria Cruz Zuluaga, Ainhoa Alonso-Olazabal, Xabier Murelaga, Miriam Pina, Francisco Javier Gutierrez, Paola Iacumin",Isotope analyses to explore diet and mobility in a medieval Muslim population at Tauste (NE Spain),10.1371/journal.pone.0176572,en,2,1.0
975_AcronologiaderadiocarbonoparaaIdadedoFerroOrientalizantenoterritrioportugus_2016.pdf,Igor Bogdanovic,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/321836529",10.1016/j.quaint.2009.10.012,pt,1,0.8626677665956867
977_UnexpectedCase_2017.pdf,Sara Palomo-Díez,An unexpected case in the prehistory of the Iberian Peninsula_ Biogeographical origin analysis through mitochondrial DNA,10.1016/j.fsigss.2017.09.080,en,2,0.9673968709445147
978_BobilaMadurell_2017.pdf,,**==> picture [164 x 39] intentionally omitted <==**,,es,2,0.9415740670004408
981_LpezCastroMartnezMoyayPardoCortijoRiquelmeAlicante_2017.pdf,https://www.researchgate.net/publication/316095301,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/316095301",,es,1,1.0
982_Cronometria_2016.pdf,Valeria,## **Cronometría del proceso de neolitización en los Campos de Hellín y la cuenca baja del río Mundo (Albacete)**,,es,2,0.9416058728970498
983_Inhumacion_2017.pdf,Paz Caldentey,# **De la inhumación a la cremación en el nordeste peninsular: cronología y sociedad**,,es,2,1.0
984_DemografiayPoblamiento_2016.pdf,,## UNIVERSIDAD AUTÓNOMA DE MADRID,,es,2,0.9762691974144508
985_DinamicaUso_2016.pdf,Igor Bogdanovic,# **Dinámica de uso y amortización de la cabaña epicardial del yacimiento de** _**Reina Amàlia**_ **31-33 (Barcelona) a través de modelos Bayesianos**,,es,2,0.9472309012349336
